User_ID,Book_ID,User_Type,Department,Book_Category,Book_Format,Interaction_Type,Access_Mode,Semester_Period,Borrowing_Frequency,Reading_Duration_Minutes,Books_Borrowed_Last_6_Months,Books_Returned_On_Time,Search_Count,Book_View_Count,Reservation_Count,Renewal_Count,User_Rating,Book_Popularity_Score,Metadata_Match_Score,Reading_Interest_Score,User_Book_Similarity_Score,Feedback_Score,Feedback_Level,Cold_Start_User,Irregular_Borrowing_Flag,Recommendation_Score,Recommendation_Level
USR_16566,BK_56566,Postgraduate,Management,Education,Journal,Viewed,Mobile_App,Even_Semester,41,122.91,19,16,46,46,7,9,1.06,0.896,0.926,0.598,0.436,0.635,Medium,No,No,0.678,Medium_Recommendation
USR_16567,BK_56567,Postgraduate,Engineering,Engineering,Printed_Book,Borrowed,Mobile_App,Odd_Semester,3,43.63,29,25,61,1,18,10,4.81,0.231,0.509,0.728,0.465,0.599,Medium,No,No,0.493,Medium_Recommendation
USR_16568,BK_56568,Research_Scholar,Science,Education,Printed_Book,Renewed,Digital_Kiosk,Even_Semester,22,53.01,16,16,35,45,2,1,3.26,0.56,0.373,0.146,0.862,0.508,Medium,No,Yes,0.388,Low_Recommendation
USR_16569,BK_56569,Postgraduate,Medicine,Artificial_Intelligence,Journal,Viewed,Web_Portal,Vacation_Period,2,156.82,0,2,30,92,7,6,1.74,0.253,0.658,0.336,0.374,0.197,Low,Yes,No,0.48,Medium_Recommendation
USR_16570,BK_56570,Undergraduate,Law,Education,Journal,Viewed,Web_Portal,Vacation_Period,45,164.61,22,4,9,42,1,10,3.59,0.868,0.724,0.642,0.316,0.124,Low,No,No,0.727,High_Recommendation
USR_16571,BK_56571,Faculty,Engineering,Medical_Science,Printed_Book,Renewed,Library_System,Odd_Semester,27,112.84,25,17,38,114,10,9,2.45,0.879,0.173,0.11,0.312,0.862,High,No,No,0.591,Medium_Recommendation
USR_16572,BK_56572,Research_Scholar,Computer_Science,Management,Journal,Viewed,Mobile_App,Vacation_Period,21,33.27,21,10,26,117,12,11,2.79,0.808,0.445,0.323,0.401,0.722,High,No,No,0.595,Medium_Recommendation
USR_16573,BK_56573,Faculty,Medicine,Artificial_Intelligence,Printed_Book,Borrowed,Library_System,Vacation_Period,12,121.64,6,1,26,16,6,2,2.25,0.77,0.518,0.562,0.577,0.716,High,No,No,0.476,Medium_Recommendation
USR_16574,BK_56574,Undergraduate,Education,Management,E_Book,Renewed,Digital_Kiosk,Vacation_Period,37,155.27,35,17,77,18,14,10,4.71,0.415,0.709,0.7,0.545,0.119,Low,No,No,0.734,High_Recommendation
USR_16575,BK_56575,Postgraduate,Education,Data_Science,Reference_Book,Reviewed,Web_Portal,Even_Semester,21,27.4,3,1,22,46,14,4,1.39,0.787,0.742,0.369,0.804,0.918,High,No,No,0.526,Medium_Recommendation
USR_16576,BK_56576,Postgraduate,Arts,Law,Reference_Book,Viewed,Digital_Kiosk,Even_Semester,28,39.36,10,5,1,67,11,14,1.84,0.533,0.402,0.636,0.549,0.28,Low,No,Yes,0.515,Medium_Recommendation
USR_16577,BK_56577,Undergraduate,Management,Artificial_Intelligence,Reference_Book,Renewed,Digital_Kiosk,Even_Semester,12,122.69,35,31,58,30,20,11,2.25,0.394,0.164,0.342,0.542,0.698,Medium,No,No,0.513,Medium_Recommendation
USR_16578,BK_56578,Undergraduate,Engineering,Engineering,Reference_Book,Reserved,Library_System,Vacation_Period,12,12.53,23,16,7,88,19,13,1.58,0.243,0.658,0.891,0.894,0.756,High,No,No,0.6,Medium_Recommendation
USR_16579,BK_56579,Faculty,Education,Data_Science,Reference_Book,Reviewed,Digital_Kiosk,Even_Semester,15,40.83,6,1,33,82,9,10,3.93,0.963,0.322,0.132,0.397,0.841,High,No,No,0.539,Medium_Recommendation
USR_16580,BK_56580,Postgraduate,Computer_Science,Artificial_Intelligence,E_Book,Viewed,Mobile_App,Vacation_Period,27,160.73,8,1,68,18,7,9,4.85,0.268,0.378,0.562,0.483,0.189,Low,No,No,0.599,Medium_Recommendation
USR_16581,BK_56581,Faculty,Science,Education,Journal,Reserved,Library_System,Vacation_Period,5,27.03,2,2,61,112,15,1,4.38,0.893,0.396,0.485,0.752,0.21,Low,Yes,No,0.563,Medium_Recommendation
USR_16582,BK_56582,Undergraduate,Education,Artificial_Intelligence,Journal,Borrowed,Library_System,Even_Semester,4,29.32,2,14,58,41,2,12,1.75,0.364,0.823,0.342,0.578,0.506,Medium,Yes,No,0.414,Low_Recommendation
USR_16583,BK_56583,Postgraduate,Law,Medical_Science,Journal,Reserved,Mobile_App,Odd_Semester,26,110.77,6,4,6,69,10,14,1.77,0.892,0.151,0.61,0.736,0.907,High,No,No,0.643,Medium_Recommendation
USR_16584,BK_56584,Undergraduate,Computer_Science,Digital_Library,Printed_Book,Borrowed,Digital_Kiosk,Even_Semester,43,20.45,31,18,34,63,4,0,2.7,0.259,0.956,0.915,0.236,0.321,Low,No,Yes,0.456,Medium_Recommendation
USR_16585,BK_56585,Research_Scholar,Management,Social_Science,Printed_Book,Viewed,Digital_Kiosk,Even_Semester,27,127.54,2,0,37,7,6,7,3.76,0.829,0.835,0.495,0.442,0.233,Low,No,No,0.618,Medium_Recommendation
USR_16586,BK_56586,Postgraduate,Engineering,Literature,Printed_Book,Reviewed,Mobile_App,Even_Semester,4,35.83,1,8,3,36,4,10,2.69,0.155,0.108,0.116,0.425,0.352,Low,Yes,No,0.298,Low_Recommendation
USR_16587,BK_56587,Undergraduate,Law,Literature,Journal,Reviewed,Mobile_App,Vacation_Period,1,101.16,29,22,34,112,13,2,2.97,0.106,0.588,0.797,0.152,0.303,Low,No,Yes,0.378,Low_Recommendation
USR_16588,BK_56588,Postgraduate,Education,Literature,E_Book,Reviewed,Digital_Kiosk,Vacation_Period,3,75.19,9,2,80,42,0,9,1.23,0.397,0.331,0.221,0.537,0.94,High,No,No,0.337,Low_Recommendation
USR_16589,BK_56589,Faculty,Medicine,Data_Science,Journal,Viewed,Web_Portal,Even_Semester,36,46.43,8,4,58,120,11,4,2.03,0.612,0.412,0.581,0.275,0.657,Medium,No,No,0.58,Medium_Recommendation
USR_16590,BK_56590,Undergraduate,Medicine,Engineering,Journal,Reserved,Mobile_App,Even_Semester,25,173.86,34,34,7,84,10,9,3.39,0.512,0.695,0.128,0.605,0.377,Low,No,No,0.671,Medium_Recommendation
USR_16591,BK_56591,Research_Scholar,Law,Data_Science,E_Book,Viewed,Digital_Kiosk,Vacation_Period,32,132.68,35,33,27,51,7,1,1.77,0.311,0.847,0.857,0.911,0.555,Medium,No,No,0.62,Medium_Recommendation
USR_16592,BK_56592,Research_Scholar,Management,Literature,Printed_Book,Reviewed,Mobile_App,Vacation_Period,5,134.51,0,0,10,82,13,7,3.69,0.281,0.324,0.962,0.59,0.744,High,No,Yes,0.506,Medium_Recommendation
USR_16593,BK_56593,Undergraduate,Computer_Science,Data_Science,E_Book,Reserved,Library_System,Vacation_Period,3,159.77,0,16,27,54,5,6,1.01,0.504,0.98,0.383,0.346,0.928,High,Yes,No,0.486,Medium_Recommendation
USR_16594,BK_56594,Undergraduate,Management,Artificial_Intelligence,Journal,Borrowed,Library_System,Odd_Semester,5,144.09,0,0,40,68,20,5,2.13,0.103,0.572,0.103,0.725,0.957,High,Yes,No,0.506,Medium_Recommendation
USR_16595,BK_56595,Undergraduate,Law,Education,Reference_Book,Reviewed,Web_Portal,Odd_Semester,20,149.52,35,8,14,16,14,15,4.8,0.131,0.323,0.509,0.802,0.423,Medium,No,No,0.639,Medium_Recommendation
USR_16596,BK_56596,Faculty,Arts,Management,E_Book,Reserved,Library_System,Even_Semester,5,32.83,1,0,79,71,13,1,2.04,0.996,0.548,0.499,0.357,0.381,Low,Yes,No,0.458,Medium_Recommendation
USR_16597,BK_56597,Undergraduate,Law,Social_Science,Reference_Book,Reviewed,Web_Portal,Odd_Semester,30,12.71,8,2,42,118,3,1,4.42,0.89,0.603,0.516,0.992,0.274,Low,No,No,0.641,Medium_Recommendation
USR_16598,BK_56598,Postgraduate,Medicine,Digital_Library,Journal,Renewed,Mobile_App,Vacation_Period,43,30.2,2,2,42,35,19,12,3.95,0.687,0.221,0.139,0.35,0.641,Medium,No,No,0.604,Medium_Recommendation
USR_16599,BK_56599,Postgraduate,Engineering,Social_Science,Journal,Reviewed,Library_System,Odd_Semester,3,81.52,1,25,46,19,1,15,2.46,0.662,0.376,0.492,0.218,0.758,High,Yes,No,0.422,Low_Recommendation
USR_16600,BK_56600,Faculty,Arts,Literature,Reference_Book,Renewed,Mobile_App,Even_Semester,4,65.05,0,1,32,73,8,9,1.03,0.922,0.278,0.377,0.865,0.697,Medium,Yes,No,0.483,Medium_Recommendation
USR_16601,BK_56601,Faculty,Management,Artificial_Intelligence,Printed_Book,Borrowed,Digital_Kiosk,Even_Semester,21,33.3,14,9,25,100,1,11,4.77,0.215,0.628,0.382,0.818,0.815,High,No,No,0.581,Medium_Recommendation
USR_16602,BK_56602,Faculty,Law,Education,E_Book,Reserved,Web_Portal,Vacation_Period,18,70.28,16,10,35,73,14,4,3.72,0.917,0.437,0.313,0.747,0.706,High,No,No,0.596,Medium_Recommendation
USR_16603,BK_56603,Postgraduate,Computer_Science,Law,Journal,Reviewed,Mobile_App,Even_Semester,1,26.5,4,15,8,11,4,7,2.13,0.643,0.911,0.308,0.772,0.67,Medium,Yes,No,0.41,Low_Recommendation
USR_16604,BK_56604,Research_Scholar,Management,Literature,Journal,Viewed,Library_System,Vacation_Period,1,92.19,1,8,66,82,17,9,1.63,0.81,0.587,0.464,0.629,0.585,Medium,Yes,No,0.565,Medium_Recommendation
USR_16605,BK_56605,Research_Scholar,Computer_Science,Management,Printed_Book,Reserved,Library_System,Even_Semester,34,126.13,22,20,69,6,11,9,4.89,0.624,0.213,0.82,0.399,0.185,Low,No,No,0.64,Medium_Recommendation
USR_16606,BK_56606,Postgraduate,Arts,Law,Printed_Book,Viewed,Digital_Kiosk,Odd_Semester,38,116.58,16,1,47,52,10,12,2.76,0.443,0.354,0.953,0.2,0.474,Medium,No,No,0.645,Medium_Recommendation
USR_16607,BK_56607,Research_Scholar,Computer_Science,Social_Science,Reference_Book,Reviewed,Digital_Kiosk,Even_Semester,31,164.82,21,17,20,105,17,12,3.47,0.185,0.525,0.711,0.226,0.801,High,No,No,0.726,High_Recommendation
USR_16608,BK_56608,Faculty,Medicine,Education,Reference_Book,Reviewed,Mobile_App,Vacation_Period,4,97.99,13,0,73,31,11,7,1.57,0.783,0.437,0.193,0.728,0.159,Low,No,No,0.457,Medium_Recommendation
USR_16609,BK_56609,Postgraduate,Medicine,Artificial_Intelligence,Journal,Borrowed,Web_Portal,Even_Semester,35,136.5,13,9,75,41,20,1,2.83,0.473,0.496,0.878,0.567,0.167,Low,No,No,0.657,Medium_Recommendation
USR_16610,BK_56610,Undergraduate,Engineering,Digital_Library,E_Book,Reviewed,Library_System,Even_Semester,43,96.16,18,2,26,109,2,2,4.44,0.204,0.597,0.28,0.537,0.282,Low,No,No,0.611,Medium_Recommendation
USR_16611,BK_56611,Postgraduate,Computer_Science,Education,Reference_Book,Viewed,Digital_Kiosk,Even_Semester,22,78.78,24,1,27,65,12,12,4.74,0.198,0.599,0.461,0.683,0.849,High,No,No,0.631,Medium_Recommendation
USR_16612,BK_56612,Postgraduate,Management,Social_Science,Printed_Book,Viewed,Digital_Kiosk,Even_Semester,1,109.47,21,16,63,117,1,15,3.13,0.239,0.627,0.158,0.687,0.607,Medium,No,No,0.538,Medium_Recommendation
USR_16613,BK_56613,Faculty,Science,Digital_Library,Printed_Book,Renewed,Digital_Kiosk,Odd_Semester,22,141.5,14,12,15,107,17,9,1.24,0.434,0.561,0.718,0.356,0.931,High,No,No,0.647,Medium_Recommendation
USR_16614,BK_56614,Undergraduate,Law,Literature,E_Book,Reviewed,Mobile_App,Even_Semester,39,79.36,13,2,76,78,20,10,4.67,0.792,0.319,0.397,0.306,0.511,Medium,No,No,0.714,High_Recommendation
USR_16615,BK_56615,Postgraduate,Medicine,Law,Reference_Book,Renewed,Mobile_App,Odd_Semester,1,35.69,3,1,19,24,12,13,4.14,0.219,0.935,0.134,0.828,0.299,Low,Yes,No,0.503,Medium_Recommendation
USR_16616,BK_56616,Undergraduate,Management,Education,Journal,Renewed,Mobile_App,Odd_Semester,42,83.75,21,16,31,40,5,11,2.16,0.879,0.204,0.436,0.766,0.973,High,No,No,0.613,Medium_Recommendation
USR_16617,BK_56617,Undergraduate,Computer_Science,Data_Science,Reference_Book,Renewed,Mobile_App,Odd_Semester,14,35.9,27,6,44,65,8,0,1.16,0.283,0.935,0.342,0.626,0.625,Medium,No,No,0.417,Low_Recommendation
USR_16618,BK_56618,Faculty,Engineering,Artificial_Intelligence,Printed_Book,Reviewed,Web_Portal,Even_Semester,2,155.38,5,2,1,99,9,4,3.81,0.671,0.593,0.458,0.513,0.575,Medium,No,No,0.588,Medium_Recommendation
USR_16619,BK_56619,Undergraduate,Law,Law,Journal,Borrowed,Mobile_App,Odd_Semester,1,9.77,0,0,27,103,2,0,1.48,0.948,0.807,0.137,0.243,0.941,High,Yes,Yes,0.314,Low_Recommendation
USR_16620,BK_56620,Postgraduate,Computer_Science,Law,E_Book,Viewed,Digital_Kiosk,Vacation_Period,35,126.0,1,1,11,60,18,13,1.59,0.407,0.381,0.733,0.585,0.343,Low,No,No,0.678,Medium_Recommendation
USR_16621,BK_56621,Postgraduate,Law,Literature,Reference_Book,Renewed,Library_System,Odd_Semester,26,177.81,25,10,61,52,5,6,3.93,0.703,0.772,0.474,0.32,0.464,Medium,No,Yes,0.557,Medium_Recommendation
USR_16622,BK_56622,Postgraduate,Management,Artificial_Intelligence,Printed_Book,Borrowed,Digital_Kiosk,Vacation_Period,15,64.3,34,4,1,30,2,5,3.89,0.298,0.702,0.884,0.731,0.783,High,No,No,0.515,Medium_Recommendation
USR_16623,BK_56623,Undergraduate,Management,Artificial_Intelligence,Journal,Reserved,Digital_Kiosk,Odd_Semester,31,81.08,15,7,64,60,20,10,4.89,0.291,0.651,0.462,0.109,0.291,Low,No,No,0.65,Medium_Recommendation
USR_16624,BK_56624,Postgraduate,Medicine,Law,E_Book,Viewed,Digital_Kiosk,Vacation_Period,44,18.45,11,3,30,115,3,9,3.18,0.727,0.154,0.584,0.811,0.617,Medium,No,No,0.64,Medium_Recommendation
USR_16625,BK_56625,Research_Scholar,Education,Education,E_Book,Viewed,Library_System,Vacation_Period,27,103.58,8,5,49,57,18,7,4.77,0.685,0.579,0.237,0.516,0.476,Medium,No,No,0.665,Medium_Recommendation
USR_16626,BK_56626,Research_Scholar,Management,Digital_Library,E_Book,Renewed,Web_Portal,Odd_Semester,3,150.17,3,3,65,98,10,2,3.1,0.261,0.357,0.375,0.519,0.686,Medium,Yes,No,0.488,Medium_Recommendation
USR_16627,BK_56627,Postgraduate,Education,Artificial_Intelligence,E_Book,Reserved,Digital_Kiosk,Vacation_Period,28,127.98,9,0,48,76,12,7,2.76,0.764,0.806,0.426,0.444,0.406,Medium,No,No,0.672,Medium_Recommendation
USR_16628,BK_56628,Undergraduate,Law,Medical_Science,Printed_Book,Reserved,Library_System,Vacation_Period,2,98.62,27,11,2,7,19,0,4.67,0.971,0.964,0.563,0.243,0.574,Medium,No,No,0.558,Medium_Recommendation
USR_16629,BK_56629,Faculty,Medicine,Social_Science,Reference_Book,Reserved,Digital_Kiosk,Vacation_Period,28,71.63,15,12,29,110,15,5,3.91,0.964,0.33,0.745,0.397,0.282,Low,No,No,0.682,Medium_Recommendation
USR_16630,BK_56630,Postgraduate,Law,Literature,E_Book,Reviewed,Web_Portal,Vacation_Period,23,46.39,35,2,29,115,11,8,1.36,0.801,0.103,0.861,0.263,0.549,Medium,No,No,0.549,Medium_Recommendation
USR_16631,BK_56631,Postgraduate,Science,Law,E_Book,Reviewed,Digital_Kiosk,Vacation_Period,6,121.88,6,1,69,60,5,2,4.67,0.773,0.93,0.225,0.283,0.361,Low,No,No,0.538,Medium_Recommendation
USR_16632,BK_56632,Undergraduate,Engineering,Social_Science,E_Book,Reviewed,Mobile_App,Vacation_Period,41,71.05,22,7,64,118,20,7,3.28,0.636,0.296,0.392,0.289,0.121,Low,No,No,0.678,Medium_Recommendation
USR_16633,BK_56633,Faculty,Computer_Science,Engineering,Printed_Book,Reviewed,Web_Portal,Even_Semester,39,177.32,22,5,3,86,8,7,3.71,0.742,0.296,0.278,0.922,0.507,Medium,No,No,0.732,High_Recommendation
USR_16634,BK_56634,Undergraduate,Engineering,Engineering,E_Book,Viewed,Web_Portal,Even_Semester,1,42.32,4,5,54,91,13,9,3.56,0.41,0.134,0.452,0.705,0.272,Low,Yes,No,0.481,Medium_Recommendation
USR_16635,BK_56635,Postgraduate,Law,Management,Journal,Borrowed,Mobile_App,Odd_Semester,25,129.59,9,6,76,78,6,2,3.8,0.708,0.299,0.93,0.634,0.919,High,No,No,0.63,Medium_Recommendation
USR_16636,BK_56636,Research_Scholar,Education,Law,E_Book,Renewed,Digital_Kiosk,Even_Semester,25,111.56,22,10,70,52,10,12,1.39,0.413,0.934,0.629,0.892,0.143,Low,No,No,0.656,Medium_Recommendation
USR_16637,BK_56637,Undergraduate,Management,Law,E_Book,Viewed,Mobile_App,Odd_Semester,28,109.05,30,11,12,20,16,12,4.4,0.679,0.923,0.462,0.858,0.258,Low,No,No,0.742,High_Recommendation
USR_16638,BK_56638,Faculty,Engineering,Management,Journal,Viewed,Library_System,Odd_Semester,5,76.75,2,2,36,100,10,4,2.68,0.2,0.47,0.564,0.196,0.433,Medium,No,Yes,0.351,Low_Recommendation
USR_16639,BK_56639,Research_Scholar,Arts,Engineering,Reference_Book,Borrowed,Digital_Kiosk,Vacation_Period,30,31.03,2,0,62,22,17,1,3.64,0.125,0.921,0.484,0.497,0.177,Low,No,No,0.522,Medium_Recommendation
USR_16640,BK_56640,Faculty,Computer_Science,Data_Science,E_Book,Renewed,Library_System,Even_Semester,5,72.53,0,5,28,70,0,12,1.21,0.78,0.467,0.232,0.617,0.971,High,Yes,No,0.449,Low_Recommendation
USR_16641,BK_56641,Postgraduate,Arts,Management,Printed_Book,Reserved,Library_System,Vacation_Period,3,86.53,4,8,37,60,18,13,3.24,0.493,0.363,0.329,0.236,0.109,Low,Yes,No,0.514,Medium_Recommendation
USR_16642,BK_56642,Research_Scholar,Education,Digital_Library,E_Book,Renewed,Mobile_App,Odd_Semester,5,79.59,18,8,80,6,8,14,1.88,0.258,0.474,0.153,0.669,0.524,Medium,No,Yes,0.321,Low_Recommendation
USR_16643,BK_56643,Postgraduate,Computer_Science,Law,Reference_Book,Borrowed,Library_System,Odd_Semester,2,33.61,1,4,52,40,2,14,1.46,0.87,0.921,0.308,0.374,0.827,High,Yes,No,0.455,Medium_Recommendation
USR_16644,BK_56644,Postgraduate,Engineering,Law,Reference_Book,Reviewed,Digital_Kiosk,Vacation_Period,5,115.32,4,32,18,24,11,14,3.65,0.393,0.732,0.223,0.173,0.817,High,Yes,No,0.509,Medium_Recommendation
USR_16645,BK_56645,Research_Scholar,Medicine,Medical_Science,E_Book,Viewed,Library_System,Vacation_Period,34,112.34,31,12,18,4,17,7,2.94,0.197,0.903,0.607,0.584,0.258,Low,No,No,0.626,Medium_Recommendation
USR_16646,BK_56646,Undergraduate,Education,Law,E_Book,Reserved,Digital_Kiosk,Even_Semester,5,80.74,1,0,1,18,6,13,2.19,0.684,0.719,0.675,0.81,0.674,Medium,No,No,0.54,Medium_Recommendation
USR_16647,BK_56647,Research_Scholar,Arts,Digital_Library,E_Book,Reserved,Web_Portal,Even_Semester,42,120.86,30,27,44,59,13,15,4.66,0.784,0.906,0.102,0.126,0.791,High,No,No,0.76,High_Recommendation
USR_16648,BK_56648,Faculty,Medicine,Medical_Science,Printed_Book,Reserved,Library_System,Even_Semester,41,79.97,27,1,6,23,11,8,3.62,0.632,0.623,0.405,0.775,0.895,High,No,Yes,0.549,Medium_Recommendation
USR_16649,BK_56649,Research_Scholar,Computer_Science,Literature,Printed_Book,Reviewed,Digital_Kiosk,Even_Semester,39,167.76,21,12,72,57,9,2,4.91,0.14,0.642,0.529,0.622,0.434,Medium,No,No,0.672,Medium_Recommendation
USR_16650,BK_56650,Research_Scholar,Medicine,Artificial_Intelligence,Journal,Reserved,Digital_Kiosk,Even_Semester,8,28.16,26,12,21,47,10,4,4.59,0.283,0.257,0.35,0.48,0.288,Low,No,No,0.405,Low_Recommendation
USR_16651,BK_56651,Postgraduate,Education,Social_Science,E_Book,Reviewed,Mobile_App,Odd_Semester,25,38.78,14,12,64,52,2,7,2.27,0.272,0.547,0.123,0.248,0.939,High,No,No,0.395,Low_Recommendation
USR_16652,BK_56652,Faculty,Education,Social_Science,Reference_Book,Renewed,Library_System,Vacation_Period,2,28.25,2,4,47,5,11,8,1.67,0.781,0.383,0.493,0.863,0.654,Medium,Yes,No,0.417,Low_Recommendation
USR_16653,BK_56653,Research_Scholar,Arts,Law,Printed_Book,Borrowed,Mobile_App,Odd_Semester,5,67.67,16,8,32,97,9,6,2.53,0.812,0.378,0.792,0.738,0.264,Low,No,No,0.557,Medium_Recommendation
USR_16654,BK_56654,Research_Scholar,Computer_Science,Law,Reference_Book,Viewed,Web_Portal,Odd_Semester,40,51.26,19,5,60,118,10,6,1.58,0.129,0.762,0.414,0.188,0.938,High,No,No,0.561,Medium_Recommendation
USR_16655,BK_56655,Faculty,Law,Law,Reference_Book,Renewed,Mobile_App,Odd_Semester,21,116.32,24,2,3,68,12,9,4.69,0.809,0.129,0.505,0.32,0.624,Medium,No,No,0.617,Medium_Recommendation
USR_16656,BK_56656,Undergraduate,Science,Education,Journal,Renewed,Library_System,Vacation_Period,9,129.18,19,15,74,25,2,14,2.53,0.541,0.757,0.897,0.465,0.949,High,No,No,0.571,Medium_Recommendation
USR_16657,BK_56657,Research_Scholar,Management,Social_Science,Reference_Book,Borrowed,Digital_Kiosk,Even_Semester,1,38.48,1,10,33,51,11,3,2.66,0.158,0.289,0.264,0.98,0.829,High,Yes,No,0.371,Low_Recommendation
USR_16658,BK_56658,Undergraduate,Engineering,Social_Science,Printed_Book,Viewed,Web_Portal,Vacation_Period,19,103.33,25,7,27,94,1,1,2.47,0.734,0.637,0.556,0.881,0.163,Low,No,No,0.572,Medium_Recommendation
USR_16659,BK_56659,Research_Scholar,Science,Artificial_Intelligence,Printed_Book,Borrowed,Digital_Kiosk,Even_Semester,3,164.71,2,4,71,76,19,1,2.14,0.121,0.832,0.5,0.884,0.52,Medium,Yes,Yes,0.529,Medium_Recommendation
USR_16660,BK_56660,Undergraduate,Law,Management,Journal,Viewed,Library_System,Odd_Semester,10,143.29,6,5,2,100,2,10,3.44,0.216,0.821,0.38,0.374,0.757,High,No,No,0.569,Medium_Recommendation
USR_16661,BK_56661,Undergraduate,Medicine,Management,Journal,Viewed,Digital_Kiosk,Vacation_Period,5,18.98,7,2,19,55,9,7,2.03,0.105,0.859,0.345,0.376,0.995,High,No,No,0.388,Low_Recommendation
USR_16662,BK_56662,Postgraduate,Education,Artificial_Intelligence,Journal,Viewed,Mobile_App,Vacation_Period,33,137.83,4,2,3,107,14,11,3.63,0.664,0.399,0.899,0.335,0.351,Low,No,No,0.76,High_Recommendation
USR_16663,BK_56663,Faculty,Computer_Science,Law,Printed_Book,Borrowed,Web_Portal,Vacation_Period,18,56.92,6,0,46,79,9,15,2.8,0.234,0.534,0.464,0.865,0.367,Low,No,No,0.587,Medium_Recommendation
USR_16664,BK_56664,Postgraduate,Education,Education,Reference_Book,Reserved,Digital_Kiosk,Even_Semester,19,28.81,29,17,30,18,10,1,4.86,0.665,0.291,0.941,0.203,0.694,Medium,No,No,0.475,Medium_Recommendation
USR_16665,BK_56665,Faculty,Computer_Science,Engineering,Printed_Book,Renewed,Digital_Kiosk,Vacation_Period,8,77.43,8,0,54,114,15,13,4.37,0.902,0.264,0.666,0.607,0.936,High,No,No,0.682,Medium_Recommendation
USR_16666,BK_56666,Postgraduate,Medicine,Social_Science,E_Book,Reviewed,Web_Portal,Vacation_Period,30,173.52,17,5,44,41,0,15,3.45,0.129,0.678,0.372,0.245,0.142,Low,No,No,0.595,Medium_Recommendation
USR_16667,BK_56667,Undergraduate,Medicine,Education,Reference_Book,Viewed,Digital_Kiosk,Even_Semester,21,77.53,19,17,42,69,19,12,2.15,0.306,0.683,0.698,0.934,0.608,Medium,No,No,0.664,Medium_Recommendation
USR_16668,BK_56668,Faculty,Management,Artificial_Intelligence,Reference_Book,Reviewed,Web_Portal,Vacation_Period,31,10.15,22,15,69,117,20,8,3.03,0.383,0.732,0.108,0.447,0.243,Low,No,No,0.61,Medium_Recommendation
USR_16669,BK_56669,Faculty,Medicine,Literature,E_Book,Borrowed,Mobile_App,Even_Semester,37,63.68,28,27,78,110,12,12,3.21,0.318,0.143,0.104,0.282,0.537,Medium,No,No,0.572,Medium_Recommendation
USR_16670,BK_56670,Faculty,Management,Engineering,Printed_Book,Reserved,Library_System,Even_Semester,4,117.92,4,29,31,88,20,8,4.39,0.952,0.63,0.358,0.218,0.694,Medium,Yes,No,0.645,Medium_Recommendation
USR_16671,BK_56671,Postgraduate,Medicine,Education,E_Book,Reviewed,Web_Portal,Vacation_Period,11,156.59,33,32,55,74,3,6,2.35,0.458,0.499,0.639,0.374,0.501,Medium,No,No,0.522,Medium_Recommendation
USR_16672,BK_56672,Faculty,Law,Data_Science,Journal,Renewed,Web_Portal,Vacation_Period,32,80.39,25,0,30,43,14,5,1.79,0.775,0.984,0.458,0.4,0.674,Medium,No,Yes,0.546,Medium_Recommendation
USR_16673,BK_56673,Faculty,Law,Digital_Library,Reference_Book,Renewed,Web_Portal,Odd_Semester,1,178.22,3,0,46,100,7,12,3.86,0.408,0.911,0.186,0.825,0.171,Low,No,No,0.66,Medium_Recommendation
USR_16674,BK_56674,Faculty,Arts,Digital_Library,Journal,Renewed,Web_Portal,Odd_Semester,36,117.1,25,6,16,115,7,12,4.17,0.219,0.249,0.489,0.851,0.471,Medium,No,Yes,0.624,Medium_Recommendation
USR_16675,BK_56675,Research_Scholar,Engineering,Management,Printed_Book,Reviewed,Library_System,Even_Semester,43,59.23,12,7,70,90,1,4,4.49,0.282,0.891,0.606,0.262,0.552,Medium,No,No,0.621,Medium_Recommendation
